DATE,CODE,TP1,TP2,TP3,TP4,TP5,TP6,TP7,TP8,TP9,TP10,VIX,FFR,SPX,OIL,CCY,STX,INF,UNE,IP,RSP,ROI,RFX,RSX,USTP1,USTP2,USTP3,USTP4,USTP5,USTP6,USTP7,USTP8,USTP9,USTP10
735385,223,0.3972,0.56399,0.63881,0.68039,0.71909,0.77075,0.84379,0.94279,1.0703,1.2276,16.3,0.09,1630.74,91.97,2.1386,53506.08,6.5,7.6,2.5,2.055,-1.6071,6.6304,-4.3955,0.030603,0.18039,0.3958,0.64535,0.90787,1.169,1.4194,1.6529,1.8664,2.0583
735413,223,2.8972,3.7101,3.4333,3.0144,2.6559,2.3781,2.1651,1.9994,1.8676,1.7606,16.86,0.07,1606.28,96.56,2.2322,47457.13,6.5,7.6,2.5,-1.5113,4.8702,4.2836,-11.9969,-0.043126,0.17446,0.52073,0.89183,1.2445,1.5631,1.8443,2.0899,2.303,2.4874
735446,223,2.9599,2.9651,2.785,2.6349,2.5209,2.4339,2.3659,2.3114,2.2668,2.2297,13.45,0.09,1685.73,105.03,2.2765,48234.49,6.27,7.3,3.4,4.8278,8.4081,1.9652,1.6248,-0.016457,0.20152,0.55364,0.94703,1.3337,1.6909,2.0096,2.288,2.5279,2.7328
735476,223,4.3501,5.2764,4.7248,4.085,3.5828,3.212,2.9366,2.7271,2.5638,2.4335,17.01,0.07,1632.97,107.65,2.3855,50011.75,6.27,7.3,3.4,-3.1798,2.4639,4.677,3.6184,0.021102,0.31594,0.73461,1.1691,1.5721,1.9268,2.2304,2.4866,2.7011,2.8801
735507,223,0.40417,0.73011,0.97925,1.1811,1.353,1.505,1.6426,1.7695,1.8877,1.9989,16.6,0.06,1681.55,102.33,2.2169,52338.19,5.86,6.9,3.7,2.9316,-5.0682,-7.3299,4.5468,0.020656,0.2593,0.6156,1.0078,1.3922,1.7472,2.064,2.3407,2.5789,2.782
735538,223,0.42902,0.67669,0.84198,0.97247,1.0937,1.2195,1.3576,1.5123,1.6864,1.8815,13.75,0.07,1756.54,96.38,2.2399,54256.2,5.84,6.7,0.7,4.363,-5.9904,1.0321,3.5991,0.0026164,0.20827,0.53699,0.91234,1.2898,1.645,1.9661,2.2486,2.4928,2.701
735567,223,0.46536,0.6541,0.7606,0.84866,0.9516,1.0873,1.266,1.4937,1.7741,2.1097,13.7,0.07,1805.81,92.72,2.3361,52482.49,5.84,6.7,0.7,2.7663,-3.8715,4.2052,-3.3238,-0.05151,0.14376,0.50867,0.94136,1.3824,1.799,2.1752,2.505,2.7882,3.0278
735599,223,4.0941,5.2068,4.8143,4.263,3.8115,3.4746,3.2252,3.0374,2.8929,2.7792,13.72,0.07,1848.36,98.42,2.3592,51507.16,5.91,6.2,-2.3,2.329,5.966,0.98397,-1.8759,-0.040016,0.25658,0.73581,1.2523,1.738,2.166,2.5299,2.8331,3.0829,3.2875
735630,223,0.58298,0.93887,1.1872,1.3745,1.5236,1.6469,1.7517,1.8423,1.9218,1.9921,18.41,0.07,1782.59,97.49,2.4128,47638.99,5.59,6.4,-2,-3.6231,-0.94942,2.2465,-7.8069,-0.045786,0.2045,0.60979,1.0449,1.4541,1.816,2.1265,2.3883,2.6074,2.7899
735658,223,1.7609,3.0021,3.6436,3.7364,3.2788,2.2608,0.67266,-1.4952,-4.2516,-7.6049,14,0.06,1859.45,102.59,2.3435,47094.4,5.68,6.8,4.8,4.2213,5.0991,-2.9142,-1.1497,-0.070205,0.18282,0.5997,1.0417,1.4508,1.8077,2.1104,2.3636,2.5744,2.7497
735689,223,0.56178,0.92789,1.1878,1.3857,1.5443,1.676,1.7884,1.8858,1.9714,2.0473,13.88,0.06,1872.34,101.58,2.272,50414.92,6.15,7.2,-0.4,0.69082,-0.98938,-3.0985,6.8133,-0.082932,0.25989,0.75018,1.2165,1.6113,1.9318,2.1889,2.3953,2.5622,2.6985
735719,223,9.0577,9.6789,7.9994,6.5622,5.5402,4.8159,4.2869,3.8876,3.5773,3.3302,13.41,0.09,1883.95,99.74,2.2327,51626.69,6.28,7.1,-5.7,0.61817,-1.828,-1.7449,2.3752,-0.051005,0.28786,0.76026,1.2095,1.5901,1.8988,2.1454,2.3422,2.5001,2.6278
735749,223,0.50796,0.79498,0.96953,1.083,1.1614,1.2183,1.2614,1.2951,1.3222,1.3444,11.4,0.08,1923.57,102.71,2.2413,51239.34,6.28,7.1,-5.7,2.0812,2.9343,0.38444,-0.75312,-0.066713,0.23065,0.65521,1.0613,1.4073,1.6902,1.9187,2.1034,2.254,2.3778
735780,223,2.8493,3.4432,2.9582,2.3472,1.8276,1.4207,1.1054,0.85774,0.6593,0.49705,11.57,0.09,1960.23,105.37,2.2145,53168.22,6.52,6.8,-6.7,1.8879,2.5568,-1.2029,3.6953,-0.040477,0.28981,0.72473,1.1255,1.4597,1.7294,1.9459,2.1206,2.2627,2.3794
735811,223,0.5064,0.79892,0.97952,1.0988,1.1826,1.2445,1.2921,1.33,1.3609,1.3866,16.95,0.08,1930.67,98.17,2.2638,55829.41,6.5,6.9,-3.3,-1.5195,-7.0777,2.2018,4.884,-0.068045,0.35089,0.84022,1.245,1.5542,1.7882,1.9678,2.1087,2.2216,2.3138
735840,223,0.49189,0.7646,0.92383,1.022,1.0856,1.1287,1.1589,1.1808,1.197,1.2092,11.98,0.07,2003.37,95.96,2.2362,61288.15,6.5,6.9,-3.3,3.6964,-2.2769,-1.2267,9.3286,-0.046911,0.34115,0.77879,1.132,1.3957,1.5908,1.7379,1.8519,1.9425,2.0163
735872,223,2.5538,3.2787,2.9475,2.4172,1.9294,1.5318,1.2175,0.96887,0.76975,0.60762,16.31,0.07,1972.29,91.16,2.4461,54115.98,6.75,6.8,-1.6,-1.5635,-5.1315,8.9717,-12.4457,-0.0072803,0.43728,0.90779,1.2771,1.5482,1.7469,1.8953,2.0093,2.099,2.171
735903,223,2.4781,3.0637,2.6859,2.1654,1.7082,1.344,1.0592,0.83458,0.65439,0.50708,14.03,0.07,2018.05,80.54,2.4779,54628.6,6.59,6.6,-2.9,2.2936,-12.3862,1.2917,0.9428,-0.0017358,0.36153,0.78042,1.1321,1.402,1.6043,1.7565,1.8729,1.9636,2.0359
735931,223,3.8116,4.3982,3.6889,2.9277,2.3257,1.8733,1.5308,1.2651,1.0538,0.88189,13.33,0.08,2067.56,66.15,2.5651,54724,6.59,6.6,-2.9,2.4237,-19.6829,3.4586,0.17448,-0.080909,0.24022,0.63117,0.95721,1.205,1.39,1.5298,1.638,1.7237,1.7932
735964,223,2.3338,2.8551,2.517,2.0704,1.6887,1.3905,1.1606,0.98104,0.83806,0.72183,19.2,0.06,2058.9,53.27,2.6582,50007.41,6.41,6.5,-2.6,-0.41973,-21.6552,3.5652,-9.0131,0.087832,0.44261,0.79403,1.063,1.2498,1.3736,1.4535,1.5042,1.5358,1.5554
735994,223,0.49282,0.76746,0.92877,1.029,1.0946,1.1395,1.1714,1.1948,1.2123,1.2259,20.97,0.06,1994.99,48.24,2.6836,46907.68,6.41,6.5,-2.6,-3.1533,-9.9185,0.951,-6.399,-0.024355,0.21718,0.46597,0.65779,0.79858,0.90284,0.98171,1.0424,1.0897,1.1264
736022,223,0.48354,0.74578,0.89375,0.98076,1.0338,1.0669,1.0879,1.1012,1.1096,1.1147,13.34,0.06,2104.5,49.76,2.8389,51583.09,7.14,6.8,-4.9,5.3439,3.1023,5.6257,9.5012,0.085355,0.41365,0.72283,0.95266,1.1116,1.2194,1.2932,1.3446,1.3813,1.4082
736054,223,2.2918,2.8728,2.5946,2.1936,1.8452,1.5719,1.3612,1.197,1.0666,0.96103,15.29,0.06,2067.89,47.6,3.1974,51150.16,8.13,7.9,-3,-1.7549,-4.4379,11.8921,-0.84283,0.028025,0.27371,0.55058,0.78505,0.96564,1.0999,1.1989,1.2723,1.3275,1.3697
736084,223,2.7472,3.4585,3.0608,2.4787,1.9584,1.5416,1.2161,0.96092,0.75789,0.59348,14.55,0.08,2085.51,59.63,3.0144,56229.38,8.17,8,-7.5,0.84847,22.5326,-5.8937,9.4674,0.11667,0.39338,0.67395,0.91204,1.1002,1.2445,1.3543,1.438,1.5026,1.5533
736113,223,2.7769,3.5479,3.1743,2.595,2.0689,1.644,1.3108,1.049,0.84059,0.67185,13.84,0.08,2107.39,60.3,3.1787,52760.48,8.17,8,-7.5,1.0437,1.1173,5.3072,-6.3677,0.11741,0.40277,0.69599,0.94745,1.1484,1.3046,1.4252,1.5191,1.5932,1.653
736145,223,0.61482,0.90854,1.0882,1.21,1.2985,1.3663,1.4203,1.4646,1.5018,1.5335,18.23,0.08,2063.11,59.47,3.103,53080.88,8.89,8.3,-2.6,-2.1236,-1.386,-2.4103,0.60544,0.10404,0.40814,0.74733,1.0526,1.304,1.5022,1.6554,1.7728,1.8631,1.9334
736176,223,2.6632,3.3447,2.9695,2.4253,1.9429,1.5592,1.2612,1.0285,0.844,0.69502,12.12,0.08,2103.84,47.12,3.4211,50864.77,9.56,8.6,-8.6,1.955,-23.2774,9.7593,-4.2646,0.11931,0.39784,0.69199,0.95071,1.1598,1.3211,1.4423,1.5319,1.5981,1.6472
736207,223,2.4006,3.1803,2.9682,2.549,2.153,1.8302,1.5781,1.3823,1.2289,1.1068,28.43,0.08,1972.18,49.2,3.6198,46625.52,9.53,8.7,-8.2,-6.4625,4.3196,5.6457,-8.7023,0.15302,0.42754,0.69587,0.92822,1.118,1.2685,1.386,1.4776,1.5492,1.6059
736237,223,2.2471,3.0568,2.9605,2.684,2.4215,2.2106,2.0479,1.9225,1.8247,1.747,24.5,0.07,1920.03,45.09,3.9471,45059.34,9.49,8.9,-10.7,-2.6799,-8.7233,8.6562,-3.4168,0.15564,0.39804,0.6287,0.83398,1.0095,1.1557,1.2756,1.3728,1.4513,1.5148
736267,223,2.3634,3.3361,3.3272,3.0944,2.8585,2.6698,2.5296,2.4276,2.3539,2.3003,15.07,0.07,2079.36,46.59,3.8568,45868.82,9.49,8.9,-10.7,7.9719,3.2725,-2.3143,1.7805,0.12512,0.37591,0.63203,0.85795,1.0436,1.1904,1.304,1.3911,1.4579,1.5097
736298,223,2.9873,3.889,3.6173,3.1614,2.7628,2.4559,2.2263,2.054,1.9228,1.8209,16.13,0.08,2080.41,41.65,3.8685,45120.36,10.48,9,-12.3,0.050484,-11.2085,0.3029,-1.6452,0.13306,0.36469,0.59205,0.79154,0.95632,1.0876,1.1901,1.2692,1.3301,1.3774
736329,223,2.6856,3.727,3.6735,3.3993,3.1387,2.9371,2.7905,2.6856,2.6106,2.5567,18.21,0.2,2043.94,37.04,3.964,43349.96,10.67,9,-12,-1.7686,-11.7303,2.4387,-4.0028,0.13992,0.37187,0.59478,0.78787,0.94558,1.0697,1.1649,1.2369,1.2911,1.332
736358,223,2.1278,2.7184,2.4633,2.0311,1.6259,1.2943,1.0341,0.83135,0.67234,0.54597,20.2,0.29,1940.24,33.62,3.9991,40405.99,10.67,9,-12,-5.2068,-9.6877,0.88157,-7.0328,0.050949,0.1821,0.33706,0.49416,0.6414,0.77289,0.88658,0.98264,1.0625,1.1282
736389,223,0.87338,0.9875,0.88512,0.70333,0.50359,0.31662,0.15903,0.040355,-0.033637,-0.05933,20.55,0.29,1932.23,33.75,4.0163,42793.86,10.36,10.2,-9.4,-0.41369,0.38593,0.42917,5.7417,0.012371,0.099371,0.21772,0.34388,0.46472,0.57372,0.6684,0.74861,0.81552,0.87092
736420,223,0.90711,1.0454,0.92301,0.69742,0.43904,0.18072,-0.062523,-0.28464,-0.48409,-0.66159,13.95,0.25,2059.74,38.34,3.5928,50055.27,9.39,10.9,-11.3,6.3905,12.7513,-11.1429,15.6733,0.01644,0.11309,0.24403,0.38388,0.51818,0.6395,0.74481,0.83374,0.90738,0.96761
736449,223,17.9529,17.2329,12.7919,9.3398,6.9316,5.2169,3.9463,2.9692,2.1948,1.5658,15.7,0.3,2065.3,45.92,3.4351,53910.51,9.39,10.9,-11.3,0.26957,18.0407,-4.4886,7.4198,0.053539,0.18418,0.331,0.47322,0.60098,0.71075,0.80248,0.8779,0.93945,0.98973
736481,223,17.6899,16.9789,12.6357,9.2685,6.9225,5.2531,4.0166,3.0662,2.3132,1.7018,14.19,0.29,2096.96,49.1,3.6109,48471.71,9.32,11.2,-7.3,1.5213,6.6958,4.9911,-10.6345,0.035792,0.15342,0.29237,0.42631,0.5436,0.64074,0.71841,0.77923,0.82643,0.86324
736511,223,0.52958,0.81864,0.98823,1.093,1.1603,1.2045,1.2337,1.2524,1.2637,1.2695,15.63,0.3,2098.86,48.33,3.2126,51526.93,8.84,11.3,-5.2,0.090566,-1.5807,-11.6876,6.1124,-0.030379,0.024763,0.12484,0.23583,0.34038,0.43097,0.50557,0.56503,0.61152,0.64765
736540,223,2.8351,3.2893,3.2254,2.899,2.053,-0.22221,-6.2313,-20.2734,-41.5288,1.0058,11.87,0.3,2173.6,41.6,3.2491,57308.21,8.84,11.3,-5.2,3.499,-14.9952,1.1297,10.6339,-0.021865,0.024153,0.10398,0.19236,0.27581,0.34813,0.40742,0.4541,0.48978,0.51654
736573,223,2.8524,3.1979,2.5107,1.7456,1.1095,0.61311,0.22719,-0.077589,-0.32337,-0.52566,13.42,0.3,2170.95,44.7,3.2263,57901.11,8.97,11.8,-4.7,-0.12199,7.1873,-0.70421,1.0293,0.031016,0.12114,0.21766,0.30418,0.37485,0.42925,0.46938,0.49809,0.51825,0.53243
736603,223,1.0234,1.2199,1.0896,0.79436,0.41073,-0.019558,-0.47165,-0.92992,-1.3842,-1.828,13.29,0.29,2168.27,48.24,3.2613,58367.05,8.48,11.8,-3.9,-0.12352,7.6215,1.079,0.8015,0.0097434,0.083356,0.17575,0.26745,0.34988,0.42032,0.47897,0.52732,0.56725,0.60063
736634,223,0.87559,1.1271,1.0953,0.8674,0.46105,-0.12127,-0.84077,-1.5224,-1.6305,0.23585,17.06,0.31,2126.15,46.86,3.1939,64924.52,7.87,11.8,-7.3,-1.9617,-2.9024,-2.0883,10.6474,0.047292,0.16289,0.29056,0.41276,0.52174,0.61519,0.69358,0.75866,0.81263,0.85768
736664,223,4.5649,5.1022,4.0958,3.0631,2.253,1.6454,1.1852,0.82823,0.54404,0.31252,13.33,0.31,2198.81,49.44,3.3857,61906.36,6.99,11.9,-1.2,3.3603,5.3595,5.8318,-4.7602,0.11534,0.35433,0.5987,0.81084,0.98078,1.1107,1.2072,1.2777,1.3289,1.3663
736694,223,2.8845,3.3088,2.6533,1.891,1.2469,0.74069,0.34626,0.034988,-0.21546,-0.42098,14.04,0.55,2238.83,53.72,3.25,60227.29,6.99,11.9,-1.2,1.8037,8.3026,-4.0906,-2.7497,0.13802,0.39211,0.64296,0.85819,1.0298,1.1607,1.2575,1.3278,1.3784,1.4147
736726,223,2.8436,3.0303,2.2643,1.4788,0.84615,0.35941,-0.017321,-0.31516,-0.55626,-0.75568,11.99,0.56,2278.87,52.81,3.1486,64670.78,5.35,12.6,2,1.7726,-1.7085,-3.1697,7.1184,0.1762,0.4426,0.68456,0.88569,1.0444,1.1656,1.2561,1.3226,1.3713,1.4071
736754,223,3.2187,3.3092,2.5778,1.9349,1.4564,1.1003,0.82657,0.60896,0.43099,0.28212,12.92,0.57,2363.64,54.01,3.1097,66662.1,4.76,13.2,-0.2,3.6523,2.2469,-1.2432,3.0327,0.1747,0.42993,0.65137,0.82718,0.95963,1.0561,1.1248,1.1731,1.2071,1.2314
736785,223,1.8361,1.9572,1.5201,1.075,0.71664,0.43865,0.22052,0.045193,-0.099167,-0.22054,12.37,0.82,2362.72,50.6,3.1224,64984.07,4.57,13.7,2,-0.038931,-6.5218,0.40757,-2.5494,0.028616,0.21977,0.4459,0.64597,0.80457,0.92399,1.012,1.0767,1.1252,1.1628
736813,223,0.55219,0.83085,0.98075,1.0619,1.1038,1.1216,1.1239,1.1156,1.0999,1.0786,10.82,0.83,2384.2,49.33,3.1765,65403.25,4.57,13.7,2,0.90501,-2.5419,1.7178,0.64298,0.0049697,0.1352,0.30775,0.47342,0.61478,0.72899,0.81907,0.88983,0.94603,0.99177
736846,223,1.8109,2.0475,1.6819,1.2676,0.92194,0.65096,0.43879,0.26972,0.13206,0.01764,10.41,0.83,2411.8,48.32,3.2266,62711.47,3.6,13.3,4.6,1.151,-2.0687,1.5649,-4.2028,-0.075431,0.0041058,0.15623,0.3123,0.44845,0.56,0.64949,0.7215,0.78048,0.83016
736876,223,2.2967,2.5549,2.0172,1.4233,0.93073,0.54629,0.2469,0.0098036,-0.18202,-0.34043,11.18,1.06,2423.41,46.04,3.3072,62899.97,3,13,0.8,0.48023,-4.8335,2.4673,0.30013,-0.0040909,0.10134,0.24888,0.39425,0.52026,0.62286,0.70366,0.76636,0.81497,0.85309
736907,223,0.59096,0.84219,0.94625,0.97415,0.95965,0.92006,0.86482,0.79938,0.72702,0.64983,10.26,1.07,2470.3,50.17,3.1266,65920.36,2.71,12.8,2.8,1.9164,8.5907,-5.6156,4.6902,-0.017002,0.077628,0.22128,0.36822,0.49983,0.61077,0.70167,0.77542,0.83542,0.88487
736938,223,2.3164,2.5087,2.0954,1.7123,1.4271,1.2182,1.0608,0.93824,0.83986,0.75895,10.59,1.07,2471.65,47.23,3.1491,70835.05,2.46,12.6,4,0.054634,-6.0388,0.71705,7.1907,-0.025981,0.034926,0.1381,0.24786,0.34857,0.43496,0.50671,0.5656,0.61405,0.65445
736967,223,0.61032,0.83673,0.9088,0.90507,0.86254,0.80006,0.7279,0.65193,0.5757,0.50145,9.51,1.06,2519.36,51.67,3.1623,74293.51,2.46,12.6,4,1.9119,8.9848,0.41829,4.767,0.03434,0.1435,0.27067,0.39101,0.49476,0.57988,0.64786,0.70151,0.74387,0.77774
736999,223,0.61014,0.86757,0.97479,1.0044,0.99062,0.95114,0.89556,0.82947,0.75628,0.67817,10.18,1.07,2575.26,54.38,3.2713,74308.49,2.7,12.2,5.5,2.1946,5.1119,3.3888,0.020161,0.054616,0.16622,0.28141,0.38503,0.47183,0.54159,0.59635,0.63892,0.67209,0.69838
737029,223,1.8686,2.0956,1.9622,1.8474,1.7716,1.7219,1.6883,1.6647,1.6479,1.6355,11.28,1.07,2647.58,57.4,3.2683,71970.99,2.8,12,4.7,2.7696,5.4048,-0.091749,-3.1962,0.080764,0.18853,0.2786,0.35161,0.40927,0.45385,0.48775,0.51323,0.53234,0.54681
737058,223,0.53567,0.82409,0.99166,1.094,1.1589,1.2009,1.2282,1.2454,1.2556,1.2607,11.04,1.33,2673.61,60.42,3.3085,76402.08,2.8,12,4.7,0.97836,5.1276,1.2225,5.9747,0.050733,0.13082,0.20282,0.26199,0.3074,0.34019,0.36244,0.37646,0.38443,0.3883
737091,223,2.1752,2.3913,1.8838,1.339,0.89323,0.54775,0.27941,0.066903,-0.10526,-0.24772,13.54,1.34,2823.81,64.73,3.1869,84912.7,2.86,12.2,5.8,5.4657,6.8905,-3.7446,10.5614,0.16253,0.3278,0.43407,0.49943,0.53654,0.55443,0.55956,0.55653,0.54864,0.5382
737119,223,0.57492,0.81129,0.90885,0.93888,0.93556,0.91644,0.89106,0.86489,0.84119,0.82199,19.85,1.35,2713.83,61.64,3.2477,85353.59,2.84,12.6,2.8,-3.9726,-4.8914,1.8898,0.51788,0.14435,0.30237,0.41573,0.49555,0.55028,0.58644,0.60913,0.62226,0.62886,0.63121
737148,223,1.6487,1.9037,1.7172,1.5176,1.3624,1.2455,1.1553,1.0836,1.0249,0.97574,19.97,1.68,2640.87,64.94,3.3063,85365.56,2.84,12.6,2.8,-2.7253,5.2153,1.7883,0.014023,0.10985,0.22384,0.29834,0.34521,0.37276,0.38704,0.39248,0.39229,0.38881,0.38372
732493,233,-0.48211,0.048906,1.0234,1.9701,2.7655,3.4033,3.9094,4.3132,4.6394,4.9069,12.04,3.35,1191.33,56.5,2327.25,5563.57,4.83,11.52,4.71,NaN,NaN,NaN,NaN,0.20666,0.29111,0.29405,0.29226,0.30963,0.34873,0.40489,0.47195,0.54443,0.61803
732522,233,-0.16356,0.25551,0.98579,1.7358,2.4035,2.9656,3.4288,3.8083,4.1205,4.3792,11.57,3.31,1234.18,60.57,2308,6240.39,4.83,11.52,4.71,3.5336,6.9559,-0.8306,11.4803,0.24785,0.36641,0.38104,0.37622,0.38277,0.40794,0.4497,0.50324,0.56356,0.6265
732555,233,0.25732,0.65249,1.062,1.448,1.795,2.0994,2.3632,2.5907,2.7869,2.9565,12.6,3.63,1220.33,68.94,2302,6708.01,4.88,11.75,7.42,-1.1285,12.9437,-0.2603,7.226,0.1207,0.16114,0.15458,0.15165,0.16814,0.20506,0.25807,0.32167,0.39086,0.46165
732585,233,0.059627,0.19365,0.36438,0.55277,0.74659,0.938,1.1222,1.2964,1.4592,1.6102,11.92,3.93,1228.81,66.24,2287.4,6918.76,5.02,11.17,5.01,0.69249,-3.9952,-0.63625,3.0934,0.41784,0.36714,0.32547,0.3297,0.35804,0.39803,0.44365,0.49182,0.54086,0.58979
732616,233,-0.28492,-0.098551,0.30114,0.70051,1.0413,1.3182,1.5409,1.7214,1.8697,1.9936,15.32,4.02,1207.01,59.76,2285,7195.11,5.27,9.96,2.09,-1.79,-10.2948,-0.10498,3.9165,0.18145,0.24441,0.2401,0.23752,0.25637,0.29726,0.35471,0.42238,0.49484,0.56799
732646,233,0.089053,0.44557,0.85993,1.2345,1.5465,1.7992,2.003,2.1688,2.3053,2.4196,12.06,4.03,1249.48,57.32,2273.3,8600.61,5.1,10.21,1.44,3.4581,-4.1687,-0.51335,17.8432,0.12523,0.14546,0.12349,0.11687,0.13903,0.18703,0.25338,0.33055,0.41242,0.49452
732676,233,-0.68769,-0.33115,0.31912,0.88295,1.3139,1.637,1.8827,2.0741,2.227,2.3522,12.07,4.09,1248.29,61.04,2286.5,9513.25,5.1,10.21,1.44,-0.095285,6.288,0.57897,10.0852,0.04703,0.034018,0.0015069,-0.017696,-0.013988,0.011927,0.055478,0.11125,0.17429,0.24052
732708,233,-0.028765,0.20958,0.55812,0.9019,1.2029,1.4543,1.661,1.8304,1.9703,2.0868,12.95,4.47,1280.09,67.92,2267.5,11094.93,4.56,13.41,5.45,2.5156,10.6801,-0.83444,15.3803,-0.018696,-0.050888,-0.066308,-0.060647,-0.035037,0.0070986,0.061645,0.12461,0.19249,0.26237
732736,233,0.10361,0.27073,0.43819,0.60117,0.7567,0.90295,1.0387,1.1633,1.2761,1.3768,12.34,4.52,1280.66,61.41,2246.15,11080.24,4.19,13,5.38,0.044518,-10.0758,-0.94603,-0.13249,0.017482,-0.0025504,-0.031363,-0.051179,-0.055671,-0.044284,-0.019122,0.016727,0.060061,0.10798
732767,233,0.19494,0.46802,0.72221,0.95246,1.1557,1.3302,1.4752,1.5906,1.6765,1.7331,11.39,5,1294.83,66.63,2290.85,11094.64,4.11,11.34,11.69,1.1004,8.1582,1.9705,0.12988,0.043911,0.048043,0.04223,0.048926,0.074679,0.11863,0.17696,0.24512,0.31885,0.39458
732795,233,0.27257,0.64159,0.99133,1.3123,1.5959,1.8344,2.0202,2.1459,2.2036,2.1853,11.59,4.86,1310.61,71.88,2378.65,11076.22,4.11,11.34,11.69,1.2113,7.5843,3.761,-0.16616,-0.0060494,-0.0085006,0.016511,0.066879,0.13774,0.22353,0.31896,0.41948,0.52136,0.62169
732828,233,0.30524,0.66304,0.9461,1.1735,1.3589,1.5125,1.6418,1.7523,1.8483,1.9328,16.44,5.05,1270.09,71.29,2492.05,9045.16,4.04,11.88,10.71,-3.1405,-0.8242,4.6573,-20.2571,0.02968,0.026338,0.026387,0.047798,0.093458,0.1598,0.24114,0.33172,0.42656,0.5217
732858,233,-0.19005,-0.0069327,0.32033,0.63565,0.90196,1.1194,1.2972,1.4448,1.5698,1.6778,13.08,5.05,1270.2,73.93,2573.8,7661.97,3.94,10.61,9.31,0.0086604,3.6363,3.2278,-16.5961,0.017574,-0.026063,-0.060178,-0.060455,-0.02751,0.030528,0.10478,0.18785,0.27422,0.36006
732889,233,0.049239,0.14759,0.26039,0.38208,0.50929,0.63992,0.77265,0.90662,1.0413,1.1762,14.95,5.31,1276.66,74.4,2428.05,9015.65,4.32,12.39,12.86,0.50729,0.63372,-5.8295,16.2693,-0.083514,-0.16083,-0.18377,-0.16443,-0.11409,-0.042295,0.043161,0.13618,0.23209,0.32743
732920,233,-0.047266,-0.050651,-0.027854,0.01239,0.064457,0.12478,0.19108,0.26186,0.33614,0.41323,12.31,5.31,1303.82,70.26,2397,9510.26,4.72,12.79,11.86,2.1051,-5.7253,-1.2871,5.3409,-0.1867,-0.32569,-0.35982,-0.33182,-0.26814,-0.18504,-0.092509,0.0033173,0.098692,0.19137
732949,233,-0.051694,0.044701,0.24198,0.47013,0.69593,0.90525,1.0935,1.2607,1.4087,1.5399,11.98,5.34,1335.85,62.91,2398.13,9250.98,4.72,12.79,11.86,2.4269,-11.0498,0.047131,-2.7642,-0.19199,-0.34168,-0.3869,-0.36815,-0.31142,-0.23323,-0.14405,-0.050489,0.043309,0.13478
732981,233,-0.59291,-0.77141,-0.62713,-0.3928,-0.15521,0.057983,0.24177,0.39885,0.5338,0.65105,11.1,5.31,1377.94,58.73,2306.5,10284.99,4.19,11.35,16.2,3.1022,-6.8754,-3.8958,10.5956,-0.19479,-0.3508,-0.40324,-0.39133,-0.34059,-0.26743,-0.18235,-0.092098,-0.00094694,0.088424
733011,233,-0.24533,-0.31895,-0.23602,-0.092814,0.065409,0.21883,0.35997,0.48707,0.60082,0.7028,10.91,5.31,1400.63,63.13,2306.5,10252.94,4.31,10.94,15.24,1.6333,7.2245,0,-0.31211,-0.2167,-0.39847,-0.47122,-0.47424,-0.43383,-0.36744,-0.28653,-0.19864,-0.1087,-0.01986
733040,233,-0.076645,-0.1103,-0.11477,-0.099705,-0.071388,-0.033795,0.010528,0.059923,0.11329,0.1699,11.56,5.17,1418.3,61.05,2240,11161.14,4.31,10.94,15.24,1.2537,-3.3503,-2.9255,8.4874,-0.13581,-0.25974,-0.31176,-0.31208,-0.27637,-0.21652,-0.14139,-0.057543,0.030183,0.1183
733073,233,0.49748,0.75045,0.82976,0.86596,0.89323,0.92058,0.95004,0.98168,1.0151,1.0498,10.42,5.33,1438.24,58.14,2253.6,10796.03,4.71,13.9,13.23,1.3961,-4.8839,0.60531,-3.326,-0.090676,-0.17803,-0.21443,-0.21216,-0.18149,-0.13066,-0.066133,0.0070586,0.085028,0.16481
733101,233,-0.043654,-0.046572,-0.021471,0.023417,0.082839,0.15347,0.23318,0.32055,0.41465,0.51482,15.42,5.41,1406.82,61.79,2231.95,10113.12,5.25,12.83,13.45,-2.2088,6.0888,-0.96533,-6.5345,-0.20956,-0.37607,-0.43096,-0.4164,-0.36002,-0.27966,-0.18684,-0.08895,0.0093264,0.10505
733131,233,2.3977,2.2425,1.9932,1.8013,1.6655,1.5722,1.5094,1.4687,1.4441,1.4313,14.64,5.3,1420.86,65.87,2203.7,10686.39,5.25,12.83,13.45,0.99305,6.3942,-1.2738,5.5137,-0.22284,-0.38438,-0.41984,-0.38041,-0.29815,-0.19298,-0.077262,0.041365,0.15823,0.27056
733162,233,0.62005,0.91982,0.985,0.99513,0.99866,1.0071,1.0219,1.042,1.0663,1.0936,14.22,5.29,1482.37,65.71,2100.3,10807.68,6.26,10.9,12.41,4.238,-0.2432,-4.8058,1.1286,-0.25482,-0.43537,-0.47551,-0.43564,-0.35173,-0.24517,-0.12869,-0.0098815,0.10678,0.21872
733193,233,0.45669,0.73071,0.83055,0.87683,0.90694,0.93283,0.95826,0.9843,1.0111,1.0386,13.05,5.28,1530.62,64.01,1896.98,10184.36,6.23,11.53,10.61,3.2031,-2.6212,-10.1817,-5.9404,-0.025674,-0.07564,-0.10394,-0.10242,-0.072694,-0.02025,0.048534,0.12771,0.21229,0.29834
